id_pedido,fecha,hora,distrito,categoria_restaurante,monto_soles,tiempo_entrega_min,calificacion
477,2025-06-08,13,Surco,Saludable,27.45,39.0,4.0
1771,2026-04-14,13,Surco,Criolla,75.29,43.0,3.0
1799,2025-08-03,20,La Molina,Comida rápida,32.12,54.0,4.0
1927,2026-01-17,12,San Isidro,Saludable,38.34,30.0,4.0
2928,2025-11-08,20,Miraflores,Criolla,54.82,,5.0
2580,2026-03-20,19,Surco,Pizza,69.28,,4.0
2831,2025-05-31,19,Surco,Comida rápida,43.87,48.0,
355,2025-12-09,11,Surco,Saludable,43.5,,3.0
2005,2026-03-30,13,Surco,Comida rápida,30.17,44.0,3.0
1949,2025-05-02,20,San Borja,Postres,25.61,26.0,4.0
251,2026-04-03,13,Miraflores,Postres,29.01,40.0,3.0
414,2025-06-29,13,Miraflores,Comida rápida,31.78,31.0,5.0
546,2025-06-05,12,Surco,Comida rápida,20.84,,4.0
1194,2026-04-09,1,Surco,Criolla,56.46,31.0,5.0
739,2025-08-13,12,San Borja,Pizza,44.57,43.0,2.0
311,2025-06-07,0,San Borja,Criolla,53.11,38.0,4.0
1765,2025-05-08,19,Miraflores,Comida rápida,20.34,39.0,3.0
894,2026-03-08,13,Surco,Comida rápida,23.88,39.0,5.0
1132,2026-04-11,19,San Isidro,Comida rápida,33.3,26.0,
1450,2026-04-30,19,Miraflores,Saludable,43.82,31.0,5.0
2955,2025-06-11,11,Surco,Comida rápida,31.83,42.0,3.0
16,2025-09-08,12,Miraflores,Saludable,47.64,33.0,4.0
2032,2025-11-01,19,Miraflores,Comida rápida,22.15,38.0,4.0
722,2025-08-27,12,Miraflores,Pizza,72.97,29.0,4.0
1421,2025-10-19,17,Miraflores,Postres,21.58,29.0,4.0
2678,2025-05-03,22,San Borja,Pizza,48.48,39.0,4.0
982,2026-03-22,22,Miraflores,Criolla,33.59,27.0,3.0
1953,2026-03-14,11,San Borja,Postres,17.9,33.0,4.0
1540,2025-07-01,20,Surco,Pizza,48.91,40.0,4.0
2893,2025-07-20,13,Miraflores,Criolla,63.36,41.0,2.0
1551,2025-07-02,12,Surco,Pizza,67.22,48.0,2.0
2461,2025-12-17,2,Surco,Criolla,43.07,25.0,5.0
364,2026-04-07,13,San Borja,Postres,27.14,37.0,3.0
983,2025-08-26,13,La Molina,Comida rápida,42.19,69.0,2.0
183,2025-09-14,11,Surco,Pizza,53.98,34.0,4.0
986,2025-11-28,12,Surco,Criolla,12.08,36.0,5.0
2060,2025-08-22,12,Surco,Criolla,47.56,38.0,5.0
1195,2025-10-08,12,La Molina,Criolla,50.82,25.0,5.0
1847,2026-04-24,14,Miraflores,Postres,28.46,30.0,4.0
1848,2025-12-09,12,San Isidro,Saludable,35.55,41.0,4.0
1122,2025-09-25,15,San Borja,Comida rápida,15.84,15.0,4.0
188,2025-12-20,21,La Molina,Criolla,61.35,42.0,3.0
620,2026-03-17,12,La Molina,Criolla,36.69,50.0,2.0
2689,2025-08-20,13,La Molina,Saludable,63.58,49.0,3.0
1176,2025-07-02,19,San Isidro,Comida rápida,44.82,38.0,
1183,2026-04-12,18,Miraflores,Pizza,24.65,33.0,4.0
2422,2025-09-23,20,La Molina,Saludable,35.38,49.0,3.0
2957,2026-01-17,20,Surco,Saludable,64.56,44.0,3.0
615,2025-05-29,20,Miraflores,Comida rápida,28.51,36.0,5.0
1514,2026-01-21,18,Miraflores,Postres,24.16,26.0,5.0
1467,2026-03-11,3,Surco,Pizza,44.32,25.0,5.0
402,2026-03-10,13,San Isidro,Saludable,55.16,27.0,4.0
995,2026-03-16,0,La Molina,Postres,17.48,47.0,4.0
935,2025-05-06,13,San Isidro,Saludable,18.17,32.0,4.0
372,2025-10-23,18,San Isidro,Criolla,54.19,40.0,5.0
2004,2026-01-06,19,San Isidro,Pizza,66.45,27.0,5.0
2761,2025-10-30,13,Miraflores,Saludable,44.96,,4.0
594,2025-10-10,20,San Isidro,Comida rápida,22.86,23.0,4.0
1992,2025-08-29,13,Surco,Comida rápida,21.83,37.0,4.0
727,2025-12-25,19,San Borja,Criolla,41.96,43.0,
827,2026-04-01,12,La Molina,Comida rápida,42.58,59.0,2.0
1750,2025-10-09,12,Miraflores,Comida rápida,20.42,27.0,4.0
688,2025-05-08,12,San Borja,Criolla,39.72,55.0,4.0
2251,2025-09-23,21,Miraflores,Criolla,46.55,22.0,5.0
137,2025-06-11,19,San Isidro,Comida rápida,37.43,30.0,4.0
2489,2025-10-28,14,San Isidro,Saludable,32.98,38.0,
629,2026-01-07,6,San Isidro,Comida rápida,18.91,31.0,5.0
335,2025-05-06,13,San Isidro,Comida rápida,26.22,48.0,3.0
391,2026-03-18,20,Surco,Comida rápida,26.55,37.0,4.0
2347,2026-02-16,13,Miraflores,Saludable,49.17,35.0,
1110,2026-03-20,13,Miraflores,Criolla,53.28,42.0,3.0
1814,2025-10-07,12,Surco,Comida rápida,21.09,41.0,3.0
2744,2025-11-04,20,San Isidro,Criolla,35.38,35.0,3.0
711,2025-07-21,11,San Borja,Comida rápida,23.17,41.0,4.0
1040,2026-03-12,14,La Molina,Criolla,47.58,41.0,3.0
1964,2025-05-28,11,San Isidro,Comida rápida,27.0,30.0,3.0
2070,2026-02-13,7,Miraflores,Postres,21.07,28.0,4.0
2639,2025-12-21,8,Miraflores,Pizza,64.62,20.0,4.0
1562,2025-05-05,20,San Isidro,Saludable,42.22,41.0,3.0
2803,2025-06-04,21,San Isidro,Comida rápida,34.4,23.0,5.0
1595,2025-12-12,20,La Molina,Comida rápida,28.66,54.0,3.0
2896,2025-06-30,20,Surco,Criolla,49.34,,3.0
2563,2026-01-16,13,San Borja,Pizza,63.77,40.0,4.0
1113,2025-09-07,20,Miraflores,Criolla,63.11,32.0,4.0
466,2025-07-25,11,San Isidro,Saludable,41.4,32.0,
1561,2026-01-17,14,San Isidro,Postres,29.7,23.0,5.0
1224,2026-03-01,23,Surco,Saludable,53.27,18.0,4.0
2035,2025-10-31,11,Miraflores,Pizza,32.85,21.0,5.0
1293,2025-05-11,12,San Borja,Comida rápida,16.42,33.0,4.0
2799,2026-04-02,19,Miraflores,Pizza,44.46,25.0,5.0
1509,2025-12-22,13,Miraflores,Saludable,39.68,34.0,5.0
1105,2025-10-04,13,La Molina,Comida rápida,34.35,63.0,3.0
661,2026-03-13,4,San Isidro,Postres,40.68,24.0,4.0
339,2026-02-04,22,Miraflores,Postres,23.46,19.0,4.0
216,2025-06-22,13,La Molina,Criolla,43.32,49.0,3.0
1616,2026-02-25,16,Miraflores,Pizza,77.18,16.0,5.0
2118,2026-02-15,19,La Molina,Comida rápida,28.62,64.0,2.0
2988,2025-12-06,13,Surco,Comida rápida,34.03,47.0,3.0
2852,2026-02-25,14,San Borja,Comida rápida,33.36,37.0,4.0
1593,2025-09-14,12,Surco,Comida rápida,31.3,19.0,5.0
2368,2025-12-30,5,Surco,Postres,32.91,13.0,4.0
2006,2025-09-07,22,La Molina,Saludable,44.43,67.0,2.0
2565,2026-04-17,14,San Borja,Criolla,68.52,31.0,3.0
817,2025-06-22,13,Surco,Saludable,30.07,,2.0
1068,2025-12-11,11,Miraflores,Comida rápida,26.29,38.0,4.0
2065,2025-12-18,13,Surco,Criolla,50.0,37.0,
275,2025-11-24,13,La Molina,Pizza,50.14,40.0,
2282,2025-05-05,12,San Isidro,Comida rápida,19.45,44.0,2.0
866,2025-06-25,18,San Isidro,Pizza,32.95,34.0,3.0
102,2025-07-02,11,Miraflores,Criolla,52.9,21.0,5.0
1502,2025-08-04,20,Miraflores,Pizza,65.55,27.0,4.0
2185,2025-10-06,1,Miraflores,Comida rápida,24.75,24.0,4.0
172,2026-04-13,12,Surco,Saludable,40.08,45.0,4.0
108,2025-12-17,18,Miraflores,Pizza,57.68,24.0,5.0
1941,2026-02-06,18,San Isidro,Comida rápida,37.19,40.0,5.0
1522,2026-03-20,11,San Isidro,Pizza,67.87,,5.0
281,2025-08-24,2,Surco,Comida rápida,41.9,39.0,
2874,2026-03-09,12,Surco,Pizza,56.4,,3.0
2038,2026-04-05,13,San Borja,Saludable,32.69,53.0,2.0
2679,2025-08-12,13,La Molina,Comida rápida,32.18,65.0,3.0
2481,2025-09-26,19,San Borja,Comida rápida,33.15,39.0,4.0
2045,2025-05-08,8,San Borja,Pizza,37.79,22.0,4.0
2288,2025-11-16,19,San Borja,Criolla,45.19,36.0,5.0
2378,2025-10-05,20,Surco,Saludable,45.81,48.0,3.0
2619,2025-12-08,12,La Molina,Pizza,46.65,48.0,4.0
2277,2025-11-12,12,Surco,Comida rápida,31.98,38.0,4.0
296,2025-11-24,11,Miraflores,Comida rápida,21.06,35.0,5.0
713,2025-11-13,12,San Borja,Saludable,31.6,33.0,4.0
73,2025-11-18,21,Miraflores,Postres,21.84,21.0,5.0
2034,2025-12-09,14,San Isidro,Saludable,47.54,30.0,3.0
2307,2025-09-27,22,Miraflores,Saludable,43.42,32.0,3.0
2887,2025-10-25,8,Surco,Saludable,40.41,38.0,4.0
2933,2026-02-01,12,La Molina,Postres,24.68,57.0,1.0
482,2026-04-22,20,Miraflores,Criolla,27.92,43.0,3.0
2985,2025-08-22,4,San Isidro,Postres,36.13,29.0,4.0
1531,2025-11-03,12,Surco,Comida rápida,30.52,51.0,3.0
2597,2026-04-16,11,Surco,Pizza,45.63,23.0,5.0
1515,2026-04-24,12,Surco,Comida rápida,24.64,31.0,4.0
818,2025-11-21,14,Miraflores,Saludable,44.43,35.0,3.0
1763,2025-08-01,22,Surco,Pizza,30.83,12.0,4.0
1491,2025-05-16,18,Surco,Comida rápida,17.65,29.0,4.0
1172,2026-03-09,13,Surco,Postres,31.19,52.0,2.0
2491,2025-10-20,15,La Molina,Comida rápida,38.0,45.0,2.0
2024,2025-12-28,0,Surco,Comida rápida,27.28,40.0,4.0
2109,2025-09-20,19,San Borja,Criolla,52.81,44.0,2.0
2252,2026-03-19,20,San Isidro,Comida rápida,20.9,40.0,4.0
2309,2025-06-05,13,San Isidro,Postres,23.07,35.0,3.0
406,2025-10-27,14,La Molina,Saludable,39.33,61.0,3.0
758,2025-10-20,12,Miraflores,Pizza,45.43,52.0,3.0
2330,2025-08-26,7,Miraflores,Comida rápida,40.55,22.0,5.0
2220,2025-05-19,22,San Borja,Comida rápida,41.44,33.0,4.0
1958,2025-07-23,13,Miraflores,Postres,24.76,,3.0
98,2025-05-09,13,San Isidro,Comida rápida,29.38,41.0,2.0
1334,2025-12-01,11,Miraflores,Criolla,47.07,37.0,4.0
2427,2026-01-09,20,Surco,Comida rápida,34.88,45.0,2.0
744,2026-04-16,20,La Molina,Saludable,42.46,49.0,3.0
807,2025-09-10,19,Surco,Postres,33.14,50.0,3.0
2816,2025-09-03,14,San Borja,Comida rápida,31.59,37.0,4.0
1978,2025-08-01,19,La Molina,Pizza,66.44,51.0,4.0
2541,2025-07-08,22,Surco,Saludable,30.21,37.0,4.0
1536,2026-03-15,11,Miraflores,Pizza,41.53,38.0,3.0
2085,2025-10-16,19,Surco,Comida rápida,33.91,30.0,5.0
2141,2025-06-12,5,Surco,Criolla,41.44,30.0,5.0
149,2025-10-18,13,San Isidro,Pizza,61.06,40.0,4.0
1851,2026-01-19,12,Miraflores,Comida rápida,22.97,40.0,
2088,2026-01-24,9,La Molina,Saludable,41.79,41.0,
1984,2025-09-10,18,Surco,Comida rápida,19.78,35.0,
1316,2025-11-25,18,San Isidro,Pizza,65.58,36.0,4.0
693,2025-09-13,12,La Molina,Comida rápida,24.95,59.0,
819,2025-09-03,18,San Isidro,Pizza,45.98,32.0,5.0
1729,2025-10-04,21,San Borja,Criolla,65.08,31.0,5.0
1387,2026-03-06,12,San Isidro,Pizza,67.71,42.0,3.0
2319,2025-05-12,18,Surco,Comida rápida,41.47,30.0,4.0
2091,2025-07-16,20,San Borja,Postres,24.04,37.0,5.0
1600,2025-05-25,13,Miraflores,Pizza,50.19,45.0,2.0
2399,2025-08-03,18,Miraflores,Saludable,38.35,36.0,4.0
2496,2026-03-04,14,San Isidro,Pizza,39.78,38.0,5.0
702,2025-11-08,13,La Molina,Comida rápida,18.53,47.0,3.0
1957,2025-12-17,19,Surco,Postres,27.78,51.0,3.0
2701,2025-07-14,11,Surco,Postres,25.21,36.0,4.0
922,2025-12-19,20,San Isidro,Comida rápida,26.28,32.0,4.0
1425,2026-01-30,3,San Borja,Postres,33.35,39.0,3.0
1709,2025-10-22,20,San Isidro,Postres,29.05,33.0,4.0
906,2025-08-27,12,Surco,Comida rápida,25.11,50.0,2.0
455,2025-12-23,18,San Isidro,Criolla,45.22,28.0,4.0
2117,2025-12-10,14,San Borja,Pizza,53.28,25.0,4.0
2316,2025-10-05,18,San Isidro,Pizza,41.86,35.0,4.0
2342,2025-10-08,12,San Isidro,Pizza,36.31,25.0,5.0
2336,2025-08-29,7,San Borja,Comida rápida,38.61,29.0,
168,2026-04-05,13,Surco,Pizza,36.53,47.0,4.0
731,2026-02-06,1,San Borja,Postres,27.68,41.0,2.0
2385,2025-10-10,18,San Borja,Comida rápida,39.27,35.0,3.0
1311,2025-08-28,8,Miraflores,Saludable,44.87,29.0,4.0
27,2026-01-08,20,Surco,Comida rápida,21.5,40.0,4.0
2014,2025-11-14,14,Miraflores,Saludable,41.25,25.0,5.0
1653,2025-12-21,19,Miraflores,Comida rápida,28.13,40.0,4.0
1623,2025-06-25,19,San Borja,Pizza,39.01,32.0,3.0
588,2025-10-28,22,Surco,Postres,28.18,24.0,5.0
1402,2026-04-02,12,Miraflores,Criolla,56.04,24.0,5.0
998,2025-09-16,12,Miraflores,Comida rápida,32.37,32.0,4.0
1177,2025-12-30,11,San Borja,Pizza,50.15,28.0,4.0
1701,2025-05-12,14,La Molina,Saludable,47.27,55.0,4.0
1041,2026-02-10,18,San Isidro,Postres,22.7,20.0,5.0
34,2026-01-26,23,Miraflores,Criolla,53.19,26.0,4.0
2293,2026-01-14,12,Miraflores,Criolla,55.35,46.0,3.0
2406,2025-05-25,11,San Isidro,Saludable,42.69,,4.0
1380,2025-05-11,19,La Molina,Postres,24.72,61.0,2.0
42,2025-09-08,13,San Isidro,Postres,24.51,51.0,4.0
1870,2025-05-14,21,Surco,Saludable,35.71,,2.0
2382,2025-05-07,0,Miraflores,Postres,21.4,33.0,5.0
2650,2025-08-03,19,San Borja,Criolla,33.33,55.0,3.0
2197,2025-06-16,4,San Isidro,Pizza,42.56,26.0,4.0
2124,2026-01-20,22,Surco,Pizza,57.11,41.0,3.0
2195,2025-10-20,13,Surco,Pizza,57.55,29.0,
610,2025-10-17,20,Surco,Comida rápida,35.75,44.0,
1133,2026-02-26,13,Surco,Criolla,28.38,54.0,4.0
29,2026-04-10,22,La Molina,Comida rápida,34.6,48.0,
442,2026-02-03,18,Surco,Criolla,66.36,44.0,
2026,2026-01-06,1,Surco,Pizza,23.31,32.0,3.0
2196,2026-04-27,17,Surco,Postres,28.95,41.0,2.0
494,2025-08-04,11,Miraflores,Pizza,61.02,32.0,5.0
1259,2026-01-04,22,La Molina,Comida rápida,21.13,49.0,3.0
1302,2025-12-12,12,La Molina,Comida rápida,25.82,47.0,2.0
2582,2025-08-13,14,Surco,Comida rápida,38.11,43.0,4.0
2403,2026-04-01,21,Surco,Postres,23.59,42.0,3.0
1383,2025-11-03,21,Miraflores,Saludable,35.2,25.0,5.0
1305,2026-04-07,12,Surco,Comida rápida,30.71,43.0,2.0
237,2025-11-03,19,San Isidro,Comida rápida,42.92,47.0,2.0
552,2025-06-06,19,San Isidro,Comida rápida,29.73,44.0,
521,2026-02-26,21,Miraflores,Comida rápida,26.98,20.0,5.0
2253,2025-06-11,19,Surco,Criolla,60.68,,3.0
1233,2025-08-21,19,La Molina,Comida rápida,34.65,62.0,2.0
1139,2025-08-19,14,La Molina,Postres,24.12,43.0,3.0
721,2025-05-05,13,Miraflores,Comida rápida,29.56,43.0,3.0
736,2026-02-07,21,La Molina,Comida rápida,44.4,51.0,2.0
2698,2025-05-14,14,La Molina,Pizza,47.91,50.0,2.0
1751,2025-10-10,20,Surco,Criolla,71.26,37.0,
59,2025-06-04,12,San Borja,Criolla,50.6,36.0,3.0
632,2025-10-29,4,San Isidro,Comida rápida,31.04,34.0,3.0
1182,2025-11-26,22,San Borja,Comida rápida,23.27,29.0,3.0
2239,2025-09-20,20,Miraflores,Pizza,97.58,45.0,4.0
593,2025-09-10,12,San Isidro,Pizza,57.35,47.0,4.0
1304,2026-04-20,14,Miraflores,Pizza,57.34,28.0,4.0
1388,2025-08-06,13,San Borja,Comida rápida,36.54,35.0,3.0
2660,2025-08-26,20,San Isidro,Postres,33.79,32.0,5.0
2675,2025-09-06,12,Surco,Comida rápida,19.89,44.0,3.0
2901,2025-07-25,12,La Molina,Comida rápida,37.33,58.0,2.0
940,2026-03-11,17,Miraflores,Pizza,30.15,34.0,
2836,2026-04-29,14,Surco,Postres,22.07,30.0,3.0
1250,2026-04-14,21,Miraflores,Postres,24.55,,5.0
905,2025-11-08,6,Miraflores,Saludable,46.29,29.0,5.0
2587,2026-01-10,12,La Molina,Comida rápida,19.95,57.0,2.0
1280,2026-01-18,5,La Molina,Criolla,40.04,34.0,3.0
2440,2025-07-22,13,La Molina,Saludable,31.42,55.0,3.0
2927,2025-08-07,12,Surco,Comida rápida,35.71,52.0,2.0
2162,2026-03-30,8,San Isidro,Comida rápida,39.53,42.0,2.0
2425,2026-04-14,12,Surco,Postres,27.84,54.0,2.0
2504,2025-08-20,20,Miraflores,Criolla,23.71,37.0,4.0
1143,2026-04-21,19,La Molina,Comida rápida,35.93,69.0,2.0
2419,2025-05-31,21,Miraflores,Saludable,40.08,30.0,4.0
707,2025-12-26,20,La Molina,Criolla,23.26,51.0,3.0
2686,2025-12-17,13,Miraflores,Postres,23.56,21.0,5.0
1023,2026-03-14,21,La Molina,Saludable,36.51,56.0,1.0
746,2026-04-23,13,Surco,Postres,26.83,53.0,3.0
1547,2025-06-28,18,San Borja,Postres,24.02,35.0,5.0
2395,2026-01-08,12,Surco,Criolla,38.08,36.0,4.0
2081,2025-11-08,22,Miraflores,Pizza,54.37,33.0,3.0
514,2025-10-15,13,Miraflores,Comida rápida,34.69,25.0,4.0
82,2025-11-29,20,Surco,Postres,38.57,34.0,4.0
2706,2025-11-27,20,San Isidro,Postres,24.8,34.0,4.0
1309,2025-11-18,13,Surco,Criolla,45.41,31.0,5.0
2536,2025-11-16,21,La Molina,Comida rápida,36.3,37.0,5.0
915,2025-05-25,7,Surco,Comida rápida,29.35,42.0,4.0
1405,2025-10-01,20,Surco,Postres,28.36,43.0,2.0
1648,2025-11-07,1,San Isidro,Pizza,61.72,35.0,5.0
2806,2026-04-14,12,Surco,Pizza,62.75,30.0,3.0
1109,2025-06-16,22,San Isidro,Criolla,47.87,16.0,4.0
151,2025-06-05,12,Miraflores,Comida rápida,40.74,27.0,5.0
2772,2025-08-26,21,La Molina,Comida rápida,17.05,38.0,3.0
775,2025-12-22,19,Surco,Comida rápida,31.13,46.0,4.0
330,2025-05-17,12,San Isidro,Comida rápida,28.24,29.0,3.0
7,2025-05-21,20,Surco,Comida rápida,24.25,44.0,3.0
944,2025-09-27,22,Miraflores,Postres,16.78,13.0,5.0
823,2025-08-19,22,San Isidro,Criolla,29.39,32.0,3.0
735,2026-03-11,19,Miraflores,Criolla,28.07,,3.0
910,2026-01-28,13,Miraflores,Pizza,50.8,34.0,4.0
469,2025-12-06,14,Surco,Postres,23.83,37.0,5.0
182,2025-11-14,20,Miraflores,Comida rápida,39.29,35.0,4.0
165,2025-05-28,19,Miraflores,Comida rápida,34.9,44.0,3.0
1524,2026-02-17,9,La Molina,Comida rápida,32.99,47.0,3.0
452,2025-08-26,16,Miraflores,Comida rápida,38.73,18.0,5.0
491,2025-12-09,15,Surco,Saludable,34.21,39.0,5.0
814,2025-07-08,19,La Molina,Comida rápida,27.11,50.0,4.0
1144,2026-03-20,19,San Isidro,Criolla,57.16,,5.0
1312,2025-06-28,10,San Isidro,Comida rápida,22.37,32.0,4.0
2898,2025-05-28,13,La Molina,Comida rápida,44.13,59.0,
1112,2025-10-20,13,Surco,Comida rápida,37.81,39.0,5.0
2902,2025-10-24,14,Surco,Criolla,56.09,31.0,4.0
1827,2025-12-19,18,Miraflores,Comida rápida,52.03,26.0,3.0
1442,2025-12-01,19,La Molina,Pizza,29.34,62.0,1.0
2714,2025-12-13,20,Miraflores,Pizza,60.05,32.0,
1007,2025-10-19,18,San Isidro,Saludable,35.03,38.0,3.0
1628,2025-12-23,6,La Molina,Saludable,33.64,60.0,1.0
1633,2026-04-01,19,Surco,Pizza,72.22,,2.0
1075,2025-07-06,12,Surco,Pizza,53.65,28.0,4.0
579,2025-07-08,22,Miraflores,Comida rápida,33.79,32.0,4.0
2137,2026-02-17,8,Miraflores,Postres,27.24,37.0,5.0
2383,2025-05-14,18,Surco,Comida rápida,24.22,14.0,5.0
2702,2025-12-29,20,San Borja,Pizza,76.11,37.0,4.0
2340,2025-12-17,2,San Isidro,Postres,14.77,18.0,5.0
328,2025-11-08,11,Miraflores,Comida rápida,22.16,31.0,4.0
1791,2025-07-03,12,San Isidro,Comida rápida,36.69,32.0,4.0
443,2025-09-04,13,Miraflores,Saludable,35.26,36.0,4.0
1859,2026-01-06,22,Miraflores,Comida rápida,33.31,19.0,5.0
2718,2026-03-06,13,Miraflores,Saludable,57.45,25.0,4.0
313,2026-04-30,3,Miraflores,Comida rápida,49.08,15.0,5.0
833,2025-11-11,14,Miraflores,Saludable,41.99,26.0,4.0
2412,2025-10-20,19,La Molina,Saludable,47.87,49.0,3.0
2139,2025-12-14,12,San Borja,Postres,13.43,39.0,5.0
1415,2025-05-25,20,Miraflores,Postres,20.73,19.0,5.0
1202,2025-06-18,15,San Isidro,Criolla,48.96,,5.0
2352,2026-04-26,18,Surco,Criolla,37.72,47.0,4.0
1500,2025-09-18,2,San Borja,Criolla,53.06,27.0,3.0
1968,2026-01-16,21,Miraflores,Comida rápida,21.4,37.0,
87,2026-02-04,11,Miraflores,Pizza,66.36,27.0,5.0
1404,2025-11-17,13,Miraflores,Pizza,52.31,46.0,4.0
2974,2025-12-24,11,La Molina,Comida rápida,24.81,44.0,3.0
2361,2025-11-12,20,San Isidro,Comida rápida,32.44,34.0,4.0
1482,2025-10-18,12,San Borja,Postres,24.31,47.0,2.0
778,2026-03-09,22,Surco,Criolla,55.31,36.0,3.0
800,2025-10-13,20,San Borja,Pizza,40.72,54.0,3.0
1667,2025-07-16,18,Miraflores,Postres,25.15,28.0,4.0
1895,2026-03-08,19,San Borja,Comida rápida,36.27,35.0,4.0
55,2025-06-22,12,San Borja,Criolla,57.16,31.0,5.0
2400,2026-01-25,13,Surco,Criolla,20.97,35.0,4.0
1288,2025-11-04,20,Surco,Criolla,39.49,40.0,3.0
1921,2026-01-05,12,San Isidro,Pizza,56.66,45.0,2.0
1668,2025-05-12,13,Surco,Saludable,56.56,48.0,2.0
2630,2025-12-24,23,Surco,Comida rápida,37.87,25.0,5.0
2190,2025-06-05,11,Surco,Comida rápida,47.09,41.0,
1702,2025-11-09,20,Miraflores,Postres,14.86,46.0,2.0
1246,2025-07-26,0,Miraflores,Saludable,54.92,36.0,4.0
114,2026-01-23,19,San Borja,Pizza,78.79,,3.0
764,2025-08-03,19,Surco,Criolla,77.35,40.0,4.0
988,2025-05-20,13,San Borja,Comida rápida,28.07,41.0,3.0
502,2026-01-13,12,San Borja,Pizza,56.69,37.0,4.0
2188,2025-12-27,20,San Borja,Criolla,57.41,32.0,5.0
1010,2025-09-07,11,San Borja,Pizza,35.6,35.0,4.0
1199,2025-09-27,12,Miraflores,Comida rápida,26.48,25.0,4.0
1395,2026-02-13,15,San Borja,Saludable,47.47,,4.0
590,2025-11-02,18,Surco,Pizza,27.31,46.0,3.0
769,2025-10-09,11,La Molina,Postres,22.88,48.0,2.0
18,2026-03-05,23,San Borja,Comida rápida,33.56,27.0,4.0
1043,2025-11-29,23,San Isidro,Saludable,35.58,27.0,4.0
1448,2025-09-20,20,San Borja,Pizza,52.88,48.0,4.0
2502,2025-06-03,22,Miraflores,Comida rápida,35.62,30.0,4.0
286,2026-01-09,13,San Isidro,Saludable,49.13,43.0,4.0
2683,2026-04-19,13,La Molina,Pizza,60.19,63.0,2.0
429,2025-08-14,12,Miraflores,Criolla,49.42,45.0,3.0
1329,2025-05-04,18,Surco,Comida rápida,29.24,30.0,4.0
2030,2026-03-02,20,Surco,Criolla,41.67,40.0,4.0
670,2025-12-13,19,Surco,Comida rápida,29.99,,3.0
32,2025-10-17,11,Miraflores,Criolla,44.58,29.0,3.0
1342,2026-04-21,13,La Molina,Postres,36.86,50.0,3.0
723,2026-02-13,20,Miraflores,Comida rápida,27.43,36.0,5.0
952,2026-03-14,13,San Isidro,Saludable,36.78,28.0,4.0
1915,2025-05-20,3,Surco,Saludable,31.22,29.0,4.0
2331,2025-05-05,20,La Molina,Postres,18.24,41.0,4.0
215,2025-09-07,22,San Isidro,Pizza,65.5,29.0,3.0
990,2025-09-17,21,San Isidro,Pizza,60.45,26.0,4.0
1165,2025-05-01,23,Miraflores,Criolla,35.48,23.0,5.0
2840,2025-10-10,19,Miraflores,Saludable,32.32,44.0,4.0
2697,2025-11-25,13,Miraflores,Pizza,61.34,,4.0
327,2025-06-04,18,La Molina,Comida rápida,17.83,46.0,3.0
561,2026-01-28,19,Miraflores,Pizza,63.2,44.0,4.0
1384,2026-02-19,14,Miraflores,Comida rápida,29.36,21.0,5.0
1725,2025-08-07,21,San Isidro,Criolla,43.76,28.0,
1087,2026-01-09,21,Surco,Criolla,45.98,33.0,5.0
2671,2026-04-27,14,La Molina,Comida rápida,45.42,38.0,3.0
342,2025-10-28,19,Surco,Criolla,34.43,42.0,2.0
1654,2025-06-14,18,Miraflores,Pizza,54.61,22.0,5.0
148,2025-09-20,12,San Isidro,Saludable,47.14,39.0,4.0
2377,2025-12-02,21,Surco,Criolla,49.58,29.0,4.0
2810,2025-11-08,19,Surco,Comida rápida,27.67,46.0,
1108,2025-10-04,11,San Isidro,Comida rápida,35.64,24.0,
849,2025-05-01,14,San Isidro,Comida rápida,39.12,15.0,4.0
967,2025-12-06,21,San Isidro,Saludable,38.05,39.0,4.0
1073,2025-11-14,20,La Molina,Postres,27.04,51.0,4.0
2511,2025-06-11,12,Surco,Comida rápida,34.8,51.0,
1906,2026-03-01,20,Miraflores,Comida rápida,32.58,35.0,3.0
156,2025-12-29,10,Surco,Comida rápida,34.51,30.0,3.0
666,2025-11-19,13,San Isidro,Postres,27.3,32.0,5.0
662,2026-02-27,18,Miraflores,Saludable,60.97,40.0,4.0
1003,2025-10-25,18,Surco,Criolla,51.15,39.0,5.0
2379,2025-09-11,13,San Borja,Postres,24.91,38.0,4.0
1660,2026-04-28,7,Surco,Comida rápida,29.31,40.0,4.0
177,2025-08-29,14,La Molina,Criolla,62.22,34.0,4.0
2699,2025-08-29,13,San Borja,Comida rápida,46.05,38.0,
1880,2025-12-24,20,Miraflores,Comida rápida,22.64,46.0,3.0
1525,2025-09-30,19,La Molina,Criolla,34.93,53.0,3.0
2865,2025-09-04,14,La Molina,Criolla,48.28,50.0,3.0
1204,2025-07-23,13,San Isidro,Criolla,52.45,50.0,4.0
1991,2026-02-08,18,Miraflores,Comida rápida,40.22,35.0,
25,2026-03-10,13,San Borja,Comida rápida,27.24,,2.0
2858,2026-01-05,12,Surco,Comida rápida,42.45,44.0,3.0
2092,2025-10-06,20,Surco,Postres,27.61,35.0,3.0
2113,2025-09-20,21,San Borja,Comida rápida,40.24,30.0,4.0
2939,2025-12-18,9,Miraflores,Criolla,46.43,30.0,4.0
876,2025-05-08,10,La Molina,Comida rápida,27.79,49.0,4.0
2740,2025-10-09,19,La Molina,Criolla,52.22,47.0,4.0
